Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Morande,Aplicación PU,IIS,VS3K-PLTESC01P,VS3K-PLTESC02P,VS3K-PLTESC03P,VS3K-PLTESC04P,VS3K-PLTESC05P,VS3K-PLTESC06P,VS3K-PLTESC07P
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Morande,Aplicación PU,Bae de datos-SqlServer,VS2K8-PROD49  
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Morande,Aplicación PU,S.O,VS3K-PLTESC01P,VS3K-PLTESC02P,VS3K-PLTESC03P,VS3K-PLTESC04P,VS3K-PLTESC05P,VS3K-PLTESC06P,VS3K-PLTESC07P,VS2K8-PROD49  
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Morande,Sharepoint,IIS,VS2K8-ENAPP01,VS2K8-ENAPP02,VS2K8-ENAPP03,VS2K8-ENAPP04,VS2K8-ENAPP05
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Morande,Sharepoint,S.O,VS2K8-ENAPP01,VS2K8-ENAPP02,VS2K8-ENAPP03,VS2K8-ENAPP04,VS2K8-ENAPP05
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Ciudad de los Valle,Aplicación PU,IIS,VS3K-PLTESC01cv,VS3K-PLTESC02cv,VS3K-PLTESC03cv,VS3K-PLTESC04cv,VS3K-PLTESC05cv,VS3K-PLTESC06cv,VS3K-PLTESC08cv,VS3K-PLTESC09cv,VS3K-PLTESC10cv 
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Ciudad de los Valle,Aplicación PU,Bae de datos-SqlServer,VS2K8-PROD49C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Ciudad de los Valle,Aplicación PU,S.O,VS3K-PLTESC01cv,VS3K-PLTESC02cv,VS3K-PLTESC03cv,VS3K-PLTESC04cv,VS3K-PLTESC05cv,VS3K-PLTESC06cv,VS3K-PLTESC08cv,VS3K-PLTESC09cv,VS3K-PLTESC10cv,VS2K8-PROD49C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Ciudad de los Valle,Sharepoint,IIS,VS2K8-ENAPP01C,VS2K8-ENAPP02C,VS2K8-ENAPP03C,VS2K8-ENAPP04C,VS2K8-ENAPP05C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,Ciudad de los Valle,Sharepoint,S.O,VS2K8-ENAPP01C,VS2K8-ENAPP02C,VS2K8-ENAPP03C,VS2K8-ENAPP04C,VS2K8-ENAPP05C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,IBM,Aplicación PU,S.O,VS3K-PLTESC01C,VS3K-PLTESC02C,VS3K-PLTESC03C,VS3K-PLTESC04C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de presentación,IBM,Aplicación PU,IIS,VS3K-PLTESC01C,VS3K-PLTESC02C,VS3K-PLTESC03C,VS3K-PLTESC04C
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Workplace,S.O,lnxpfn01,lnxpfn11
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Workplace,WAS,zAE01 lnxpfn01,zAE02 lnxpfn11
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Content Engine,S.O,lnxpfn02,lnxpfn12
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Content Engine,WAS,zCE01 lnxpfn02,zCE02 lnxpfn12
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Lotus Forms,S.O,lnxpfn04,lnxpfn14
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Lotus Forms,WAS,zLF01 lnxpfn04,TranslatorServer lnxpfn14,TranslatorServer lnxpfn04,zLF02 lnxpfn14
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Datos,S.O,lnxpfn05,lnxpfn15
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,Datos,DB2,lnxpfn05,lnxpfn15
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-Filenet,Morande,ND,S.O,lnxpfn00
Grupo BancoEstado,BancoEstado,SAC(MESON),Escritorio de Negocio,Infraestructura,Capa de Negocio-TouchPoint,Morande,Perfilamiento,S.O,lnxp-tp01,lnxp-tp01-sc,lnxp-tp02,lnxp-tp02-sc,S2K8-PROD13,S2K8-PROD13A,S2K8-PROD13B,S2K8-PROD13D,S2K8-PROD13E
